9998,2022,992957,10/10/2022 23:40:44
9996,2022,996039,10/10/2022 23:40:54
9995,2022,991266,10/10/2022 23:41:04
9992,2022,994633,10/10/2022 23:41:14
9991,2022,994992,10/10/2022 23:41:24
9981,2022,994559,10/10/2022 23:41:34
9982,2022,992682,10/10/2022 23:41:44
9994,2022,998241,10/10/2022 23:41:54
9990,2022,995892,10/10/2022 23:42:04
9985,2022,992969,10/10/2022 23:42:14
9987,2022,993605,10/10/2022 23:42:24
9989,2022,992309,10/10/2022 23:42:34
9983,2022,993096,10/10/2022 23:42:44
9986,2022,997011,10/10/2022 23:42:54
9990,2022,998252,10/10/2022 23:43:04
9996,2022,993784,10/10/2022 23:43:14
9984,2022,993368,10/10/2022 23:43:24
9994,2022,991707,10/10/2022 23:43:34
9996,2022,998292,10/10/2022 23:43:44
9985,2022,999258,10/10/2022 23:43:54
9995,2022,995224,10/10/2022 23:44:04
9994,2022,999428,10/10/2022 23:44:14
9991,2022,998220,10/10/2022 23:44:24
9983,2022,991400,10/10/2022 23:44:34
9985,2022,994570,10/10/2022 23:44:44
9984,2022,999606,10/10/2022 23:44:54
9993,2022,995134,10/10/2022 23:45:04
9983,2022,993554,10/10/2022 23:45:14
9996,2022,996751,10/10/2022 23:45:24
9997,2022,994647,10/10/2022 23:45:34
9995,2022,991433,10/10/2022 23:45:44
9982,2022,995314,10/10/2022 23:45:54
9983,2022,999376,10/10/2022 23:50:25
9983,2022,994687,10/10/2022 23:50:45
9987,2022,995370,10/10/2022 23:51:05
9982,2022,998835,10/10/2022 23:51:25
9985,2022,995463,10/10/2022 23:51:45
9986,2022,995186,10/10/2022 23:52:05
9992,2022,998698,10/10/2022 23:52:25
9996,2022,997138,10/10/2022 23:52:45
9983,2022,991477,10/10/2022 23:53:05
9987,2022,996937,10/10/2022 23:53:25
9987,2022,995093,10/10/2022 23:53:45
9993,2022,995896,10/10/2022 23:54:05
9996,2022,993743,10/10/2022 23:54:25
9981,2022,995450,10/10/2022 23:54:45
9987,2022,992285,10/10/2022 23:55:05
9985,2022,998233,10/10/2022 23:55:25
9985,2022,991940,10/10/2022 23:55:45
9994,2022,994511,10/10/2022 23:56:05
9998,2022,998603,10/10/2022 23:56:25
9994,2022,991626,10/10/2022 23:56:45
9997,2022,998185,10/10/2022 23:57:05
9990,2022,991099,10/10/2022 23:57:25
9990,2022,996772,10/10/2022 23:57:45
9981,2022,991724,10/10/2022 23:58:05
9990,2022,995961,10/10/2022 23:58:25
9985,2022,991177,10/10/2022 23:58:45
9995,2022,998383,10/10/2022 23:59:05
9998,2022,998718,10/10/2022 23:59:25
9980,2022,999665,10/10/2022 23:59:45
9990,2022,994036,10/11/2022 00:00:05
9983,2022,994153,10/11/2022 00:02:15
9998,2022,997527,10/11/2022 00:02:30
9989,2022,995916,10/11/2022 00:02:45
9985,2022,992212,10/11/2022 00:03:00
9980,2022,999144,10/11/2022 00:03:15
9997,2022,996993,10/11/2022 00:03:30
9993,2022,992934,10/11/2022 00:03:45
9992,2022,992244,10/11/2022 00:04:00
9984,2022,996563,10/11/2022 00:04:15
9989,2022,993116,10/11/2022 00:04:30
9991,2022,998154,10/11/2022 00:04:45
9994,2022,999283,10/11/2022 00:05:00
9989,2022,994219,10/11/2022 00:05:15
9990,2022,992758,10/11/2022 00:05:30
9987,2022,997458,10/11/2022 00:05:45
9984,2022,991458,10/11/2022 00:06:00
9982,2022,994022,10/11/2022 00:06:15
9995,2022,994040,10/11/2022 00:06:30
9989,2022,997784,10/11/2022 00:06:45
9997,2022,991386,10/11/2022 00:07:00
9983,2022,998882,10/11/2022 00:07:15
9980,2022,991017,10/11/2022 00:07:30
9984,2022,992117,10/11/2022 00:07:45
9982,2022,991218,10/11/2022 00:08:00
9995,2022,996326,10/11/2022 00:08:15
9983,2022,999143,10/11/2022 00:08:30
9982,2022,991737,10/11/2022 00:08:45
9986,2022,993284,10/11/2022 00:09:00
9995,2022,996493,10/11/2022 00:09:15
9996,2022,991100,10/11/2022 00:09:30
9998,2022,999516,10/11/2022 00:09:45
9991,2022,998265,10/11/2022 00:10:00
9992,2022,996916,10/11/2022 00:10:15
9991,2022,996351,10/11/2022 00:10:30
9981,2022,993114,10/11/2022 00:10:45
9991,2022,994343,10/11/2022 00:11:00
9986,2022,991302,10/11/2022 00:11:15
9989,2022,996502,10/11/2022 00:11:30
9994,2022,998822,10/11/2022 00:11:45
9984,2022,999511,10/11/2022 00:12:00
9984,2022,997051,10/11/2022 00:26:02
9986,2022,995707,10/11/2022 00:26:12
9982,2022,991507,10/11/2022 00:26:22
9991,2022,997150,10/11/2022 00:26:32
9988,2022,992340,10/11/2022 00:26:42
9985,2022,998343,10/11/2022 00:26:52
9987,2022,999568,10/11/2022 00:27:02
9984,2022,997811,10/11/2022 00:27:12
9992,2022,991252,10/11/2022 00:27:22
9996,2022,997554,10/11/2022 00:27:32
9994,2022,997582,10/11/2022 00:27:42
9989,2022,991520,10/11/2022 00:27:52
9986,2022,992088,10/11/2022 00:28:02
9988,2022,998881,10/11/2022 00:28:12
9998,2022,993789,10/11/2022 00:28:22
9986,2022,996945,10/11/2022 00:28:32
9993,2022,996900,10/11/2022 00:28:42
9995,2022,996526,10/11/2022 00:28:52
9981,2022,994616,10/11/2022 00:29:02
9985,2022,992425,10/11/2022 00:29:12
9988,2022,996686,10/11/2022 11:06:40
9982,2022,994851,10/11/2022 11:06:50
9983,2022,994311,10/11/2022 11:07:00
9995,2022,999197,10/11/2022 11:07:10
9990,2022,999636,10/11/2022 11:07:20
9982,2022,998464,10/11/2022 11:07:30
9980,2022,998900,10/11/2022 11:07:40
9993,2022,999448,10/11/2022 11:07:50
9985,2022,991793,10/11/2022 11:08:00
9991,2022,994278,10/11/2022 11:08:10
9996,2022,995724,10/11/2022 11:08:20
9997,2022,991912,10/11/2022 11:08:30
9996,2022,992135,10/11/2022 11:08:40
9988,2022,999941,10/11/2022 11:08:50
9993,2022,999846,10/11/2022 11:09:00
9986,2022,996068,10/11/2022 11:09:10
9998,2022,992684,10/11/2022 11:09:20
9990,2022,995117,10/11/2022 11:09:30
9984,2022,995652,10/11/2022 11:09:40
9995,2022,994918,10/11/2022 11:09:50
9985,2022,993804,10/14/2022 08:19:43
9980,2022,994565,10/14/2022 08:19:53
9996,2022,998085,10/14/2022 08:20:03
9987,2022,998426,10/14/2022 08:20:13
9992,2022,995460,10/14/2022 08:20:23
9982,2022,995718,10/14/2022 08:20:33
9991,2022,992690,10/14/2022 08:20:43
9990,2022,995219,10/14/2022 08:20:53
9992,2022,999570,10/14/2022 08:21:03
9982,2022,997507,10/14/2022 08:21:13
9993,2022,991531,10/14/2022 08:21:23
9987,2022,991631,10/14/2022 08:21:33
9989,2022,998922,10/14/2022 08:21:43
9993,2022,991342,10/14/2022 08:21:53
9995,2022,998137,10/14/2022 08:22:03
9996,2022,995469,10/14/2022 08:22:13
9998,2022,994825,10/14/2022 08:22:23
9997,2022,997630,10/14/2022 08:22:33
9991,2022,997927,10/14/2022 08:22:43
9991,2022,999776,10/14/2022 08:22:53
9985,2022,998276,10/14/2022 08:24:59
9984,2022,991035,10/14/2022 08:25:09
9984,2022,991618,10/14/2022 08:25:19
9982,2022,998031,10/14/2022 08:25:29
9985,2022,996869,10/14/2022 08:25:39
9990,2022,999081,10/14/2022 08:25:49
9992,2022,999809,10/14/2022 08:25:59
9991,2022,996184,10/14/2022 08:26:09
9983,2022,996875,10/14/2022 08:26:19
9991,2022,999686,10/14/2022 08:26:29
9998,2022,999847,10/14/2022 08:26:39
9987,2022,996481,10/14/2022 08:26:49
9990,2022,993657,10/14/2022 08:26:59
9990,2022,993336,10/14/2022 08:27:09
9996,2022,996163,10/14/2022 08:27:19
9981,2022,994026,10/14/2022 08:27:29
9992,2022,993225,10/14/2022 08:27:39
9996,2022,996074,10/14/2022 08:27:49
9990,2022,993689,10/14/2022 08:27:59
9992,2022,996823,10/14/2022 08:28:09
9997,2022,999283,10/14/2022 08:36:21
9988,2022,999667,10/14/2022 08:36:22
9996,2022,991049,10/14/2022 08:36:23
9992,2022,991384,10/14/2022 08:36:24
9998,2022,999514,10/14/2022 08:36:25
9983,2022,991599,10/14/2022 08:36:26
9984,2022,997868,10/14/2022 08:36:27
9980,2022,991867,10/14/2022 08:36:28
9996,2022,999072,10/14/2022 08:36:29
9992,2022,994479,10/14/2022 08:36:30
9984,2022,992679,10/14/2022 08:36:31
9989,2022,997011,10/14/2022 08:36:32
9990,2022,996599,10/14/2022 08:36:33
9991,2022,993407,10/14/2022 08:36:34
9998,2022,991049,10/14/2022 08:36:35
9996,2022,996904,10/14/2022 08:36:36
9992,2022,992024,10/14/2022 08:36:37
9991,2022,996424,10/14/2022 08:36:38
9988,2022,991856,10/14/2022 08:36:39
9991,2022,996322,10/14/2022 08:36:40
9997,2022,995729,10/14/2022 08:36:41
9997,2022,993664,10/14/2022 08:36:42
9997,2022,991508,10/14/2022 08:38:16
9982,2022,995598,10/14/2022 08:39:45
9991,2022,991956,10/14/2022 08:40:52
9983,2022,999537,10/14/2022 08:48:38
9990,2022,997695,10/14/2022 08:48:39
9982,2022,993319,10/14/2022 08:48:40
9997,2022,995442,10/14/2022 08:48:41
9986,2022,991379,10/14/2022 08:48:42
9984,2022,991116,10/14/2022 08:48:43
9981,2022,991273,10/14/2022 08:48:44
9990,2022,994255,10/14/2022 08:48:45
9994,2022,996278,10/14/2022 08:48:46
9993,2022,999368,10/14/2022 08:48:47
9982,2022,995574,10/14/2022 08:48:48
9990,2022,999430,10/14/2022 08:48:49
9980,2022,991388,10/14/2022 08:48:50
9992,2022,995738,10/14/2022 08:48:51
9991,2022,992808,10/14/2022 08:48:52
9982,2022,995326,10/14/2022 08:48:53
9985,2022,992387,10/14/2022 08:48:54
9996,2022,994841,10/14/2022 08:48:55
9993,2022,992636,10/14/2022 08:48:56
9987,2022,997572,10/14/2022 08:48:57
9989,2022,999335,10/14/2022 08:48:58
9984,2022,992348,10/14/2022 08:48:59
9996,2022,992415,10/14/2022 08:49:00
9997,2022,997906,10/14/2022 08:49:01
9992,2022,998407,10/14/2022 08:49:02
9991,2022,992501,10/14/2022 08:49:03
9988,2022,994041,10/14/2022 08:49:04
9998,2022,992126,10/14/2022 08:49:05
9994,2022,991006,10/14/2022 08:49:06
9983,2022,994952,10/14/2022 08:49:07
9990,2022,998271,10/14/2022 08:49:08
9998,2022,997740,10/14/2022 08:49:09
9995,2022,992930,10/14/2022 08:49:10
9982,2022,998558,10/14/2022 08:49:11
9989,2022,999936,10/14/2022 08:49:12
9987,2022,997153,10/14/2022 08:49:13
9994,2022,992024,10/14/2022 08:49:14
9983,2022,995237,10/14/2022 08:49:15
9990,2022,992186,10/14/2022 08:49:16
9995,2022,995756,10/14/2022 08:49:17
9983,2022,993694,10/14/2022 08:49:18
9981,2022,996939,10/14/2022 08:49:19
9984,2022,998834,10/14/2022 08:49:20
9984,2022,993456,10/14/2022 08:49:21
9980,2022,992632,10/14/2022 08:49:22
9994,2022,996350,10/14/2022 08:49:23
9987,2022,992782,10/14/2022 08:49:24
9985,2022,991444,10/14/2022 08:49:25
9998,2022,992766,10/14/2022 08:49:26
9996,2022,997354,10/14/2022 08:49:27
9984,2022,997085,10/14/2022 08:49:28
9995,2022,998609,10/14/2022 08:49:29
9980,2022,994637,10/14/2022 08:49:30
9994,2022,996461,10/14/2022 08:49:31
9981,2022,992837,10/14/2022 08:49:32
9986,2022,997125,10/14/2022 08:49:33
9993,2022,998504,10/14/2022 08:49:34
9996,2022,992704,10/14/2022 08:49:35
9996,2022,994820,10/14/2022 08:49:36
9987,2022,995709,10/14/2022 08:49:37
9983,2022,992038,10/14/2022 08:49:38
9998,2022,995689,10/14/2022 08:49:39
9995,2022,997791,10/14/2022 08:49:40
9986,2022,997250,10/14/2022 08:49:41
9989,2022,991615,10/14/2022 08:49:42
9994,2022,991559,10/14/2022 08:49:43
9990,2022,997521,10/14/2022 08:49:44
9992,2022,995216,10/14/2022 08:49:45
9995,2022,996974,10/14/2022 08:49:46
9995,2022,996211,10/14/2022 08:49:47
9987,2022,992411,10/14/2022 08:49:48
9983,2022,999791,10/14/2022 08:49:49
9997,2022,991002,10/14/2022 08:49:50
9983,2022,999830,10/14/2022 08:49:51
9987,2022,996423,10/14/2022 08:49:52
9992,2022,996696,10/14/2022 08:49:53
9994,2022,991750,10/14/2022 08:49:54
9990,2022,992841,10/14/2022 08:49:55
9997,2022,992003,10/14/2022 08:49:56
9981,2022,999302,10/14/2022 08:49:57
9991,2022,991692,10/14/2022 08:49:58
9994,2022,992589,10/14/2022 08:49:59
9998,2022,995091,10/14/2022 08:50:00
9998,2022,994522,10/14/2022 08:50:01
9986,2022,998803,10/14/2022 08:50:02
9984,2022,997765,10/14/2022 08:50:03
9998,2022,999724,10/14/2022 08:50:04
9982,2022,998390,10/14/2022 08:50:05
9993,2022,998918,10/14/2022 08:50:06
9994,2022,992956,10/14/2022 08:50:07
9984,2022,997905,10/14/2022 08:50:08
9996,2022,996021,10/14/2022 08:50:09
9993,2022,995933,10/14/2022 08:50:10
9997,2022,995234,10/14/2022 08:50:11
9986,2022,997706,10/14/2022 08:50:12
9989,2022,997117,10/14/2022 08:50:13
9983,2022,991979,10/14/2022 08:50:14
9991,2022,995798,10/14/2022 08:50:15
9991,2022,993685,10/14/2022 08:50:16
9987,2022,998636,10/14/2022 08:50:17
9988,2022,992361,10/14/2022 08:50:18
9991,2022,998250,10/14/2022 08:50:19
9993,2022,994787,10/14/2022 08:50:20
9995,2022,998180,10/14/2022 08:50:21
9996,2022,995340,10/14/2022 08:50:22
9988,2022,997819,10/14/2022 08:50:23
9997,2022,993018,10/14/2022 08:50:24
9996,2022,995655,10/14/2022 08:50:25
9984,2022,998670,10/14/2022 08:50:26
9995,2022,996681,10/14/2022 08:50:27
9982,2022,995228,10/14/2022 08:50:28
9983,2022,995674,10/14/2022 08:50:29
9995,2022,994718,10/14/2022 08:50:30
9982,2022,993644,10/14/2022 08:50:31
9996,2022,997267,10/14/2022 08:50:32
9981,2022,995651,10/14/2022 08:50:33
9982,2022,994260,10/14/2022 08:50:34
9988,2022,994252,10/14/2022 08:50:35
9982,2022,997395,10/14/2022 08:50:36
9992,2022,991218,10/14/2022 08:50:37
9984,2022,998683,10/14/2022 08:50:38
9987,2022,993629,10/14/2022 08:50:39
9984,2022,998672,10/14/2022 08:50:40
9981,2022,996776,10/14/2022 08:50:41
9986,2022,999788,10/14/2022 08:50:42
9983,2022,994184,10/14/2022 08:50:43
9995,2022,998120,10/14/2022 08:50:44
9994,2022,995593,10/14/2022 08:50:45
9981,2022,998718,10/14/2022 08:50:46
9988,2022,997717,10/14/2022 08:50:47
9982,2022,999914,10/14/2022 08:50:48
9983,2022,998315,10/14/2022 08:50:49
9991,2022,997231,10/14/2022 08:50:50
9996,2022,993583,10/14/2022 08:50:51
9997,2022,998987,10/14/2022 08:50:52
9981,2022,995958,10/14/2022 08:50:53
9993,2022,997818,10/14/2022 08:50:54
9991,2022,996837,10/14/2022 08:50:55
9985,2022,993708,10/14/2022 08:50:56
9984,2022,993591,10/14/2022 08:50:57
9990,2022,992744,10/14/2022 08:50:58
9996,2022,993597,10/14/2022 08:50:59
9982,2022,995974,10/14/2022 08:51:00
9991,2022,998148,10/14/2022 08:51:01
9997,2022,996107,10/14/2022 08:51:02
9990,2022,996488,10/14/2022 08:51:03
9996,2022,997550,10/14/2022 08:51:04
9994,2022,992517,10/14/2022 08:51:05
9996,2022,999125,10/14/2022 08:51:06
9989,2022,994768,10/14/2022 08:51:07
9991,2022,992869,10/14/2022 08:51:08
9995,2022,991907,10/14/2022 08:51:09
9991,2022,994805,10/14/2022 08:51:10
9988,2022,999625,10/14/2022 08:51:11
9990,2022,998508,10/14/2022 08:51:12
9987,2022,995323,10/14/2022 08:51:13
9986,2022,997815,10/14/2022 08:51:14
9982,2022,991107,10/14/2022 08:51:15
9980,2022,997910,10/14/2022 08:51:16
9984,2022,994433,10/14/2022 08:51:17
9986,2022,996183,10/14/2022 08:51:18
9988,2022,995929,10/14/2022 08:51:19
9998,2022,997695,10/14/2022 08:51:20
9992,2022,994107,10/14/2022 08:51:21
9997,2022,991847,10/14/2022 08:51:22
9996,2022,991149,10/14/2022 08:51:23
9986,2022,993404,10/14/2022 08:51:24
9992,2022,998040,10/14/2022 08:51:25
9998,2022,999844,10/14/2022 08:51:26
9988,2022,996331,10/14/2022 08:51:27
9993,2022,991013,10/14/2022 08:51:28
9982,2022,994338,10/14/2022 08:51:29
9988,2022,999031,10/14/2022 08:51:30
9983,2022,997287,10/14/2022 08:51:31
9990,2022,994574,10/14/2022 08:51:32
9980,2022,995792,10/14/2022 08:51:33
9987,2022,992174,10/14/2022 08:51:34
9991,2022,992666,10/14/2022 08:51:35
9996,2022,996880,10/14/2022 08:51:36
9996,2022,992256,10/14/2022 08:51:37
9997,2022,999739,10/14/2022 08:51:38
9996,2022,999481,10/14/2022 08:51:39
9989,2022,992792,10/14/2022 08:51:40
9987,2022,991580,10/14/2022 08:51:41
9996,2022,997363,10/14/2022 08:51:42
9988,2022,999461,10/14/2022 08:51:43
9993,2022,999762,10/14/2022 08:51:44
9994,2022,998159,10/14/2022 08:51:45
9981,2022,994664,10/14/2022 08:51:46
9987,2022,991700,10/14/2022 08:51:47
9983,2022,999682,10/14/2022 08:51:48
9990,2022,997669,10/14/2022 08:51:49
9992,2022,993215,10/14/2022 08:51:50
9991,2022,993280,10/14/2022 08:51:51
9998,2022,998379,10/14/2022 08:51:52
9992,2022,994538,10/14/2022 08:51:53
9985,2022,997794,10/14/2022 08:51:54
9991,2022,998006,10/14/2022 08:51:55
9987,2022,993314,10/14/2022 08:51:56
9985,2022,993927,10/14/2022 08:51:57
9988,2022,991319,10/14/2022 08:51:58
9986,2022,994650,10/14/2022 08:51:59
9989,2022,998657,10/14/2022 08:52:00
9991,2022,994359,10/14/2022 08:52:01
9995,2022,997673,10/14/2022 08:52:02
9982,2022,991259,10/14/2022 08:52:03
9989,2022,994565,10/14/2022 08:52:04
9992,2022,999199,10/14/2022 08:52:05
9987,2022,999393,10/14/2022 08:52:06
9991,2022,997605,10/14/2022 08:52:07
9998,2022,997679,10/14/2022 08:52:08
9995,2022,994265,10/14/2022 08:52:09
9996,2022,993340,10/14/2022 08:52:10
9985,2022,998273,10/14/2022 08:52:11
9998,2022,994046,10/14/2022 08:52:12
9982,2022,995368,10/14/2022 08:52:13
9980,2022,994138,10/14/2022 08:52:14
9981,2022,991261,10/14/2022 08:52:15
9997,2022,991317,10/14/2022 08:52:16
9996,2022,994424,10/14/2022 08:52:17
9995,2022,999699,10/14/2022 08:52:18
9990,2022,999166,10/14/2022 08:52:19
9992,2022,993907,10/14/2022 08:52:20
9991,2022,998628,10/14/2022 08:52:21
9985,2022,999689,10/14/2022 08:52:22
9990,2022,995851,10/14/2022 08:52:23
9986,2022,999765,10/14/2022 08:52:24
9992,2022,994687,10/14/2022 08:52:25
9992,2022,998399,10/14/2022 08:52:26
9995,2022,994834,10/14/2022 08:52:27
9996,2022,998557,10/14/2022 08:52:28
9994,2022,997877,10/14/2022 08:52:29
9998,2022,999153,10/14/2022 08:52:30
9982,2022,999808,10/14/2022 08:52:31
9986,2022,998734,10/14/2022 08:52:32
9987,2022,998788,10/14/2022 08:52:33
9987,2022,999252,10/14/2022 08:52:34
9981,2022,998620,10/14/2022 08:52:35
9990,2022,993961,10/14/2022 08:52:36
9996,2022,999566,10/14/2022 08:52:37
9992,2022,999932,10/14/2022 08:52:38
9982,2022,991993,10/14/2022 08:52:39
9989,2022,999676,10/14/2022 08:52:40
9981,2022,998019,10/14/2022 08:52:41
9997,2022,997384,10/14/2022 08:52:42
9996,2022,999263,10/14/2022 08:52:43
9986,2022,998457,10/14/2022 08:52:44
9988,2022,998662,10/14/2022 08:52:45
9984,2022,992416,10/14/2022 08:52:46
9989,2022,992161,10/14/2022 08:52:47
9994,2022,994593,10/14/2022 08:52:48
9996,2022,992679,10/14/2022 08:52:49
9991,2022,994377,10/14/2022 08:52:50
9980,2022,994930,10/14/2022 08:52:51
9980,2022,991699,10/14/2022 08:52:52
9988,2022,991090,10/14/2022 08:52:53
9990,2022,993045,10/14/2022 08:52:54
9992,2022,992563,10/14/2022 08:52:55
9993,2022,991231,10/14/2022 08:52:56
9989,2022,997800,10/14/2022 08:52:57
9991,2022,998821,10/14/2022 08:52:58
9990,2022,994148,10/14/2022 08:52:59
9996,2022,994076,10/14/2022 08:53:00
9993,2022,998374,10/14/2022 08:53:01
9991,2022,991053,10/14/2022 08:53:02
9994,2022,999546,10/14/2022 08:53:03
9995,2022,993610,10/14/2022 08:53:04
9988,2022,995725,10/14/2022 08:53:05
9992,2022,999736,10/14/2022 08:53:06
9989,2022,994054,10/14/2022 08:53:07
9991,2022,997440,10/14/2022 08:53:08
9981,2022,997253,10/14/2022 08:53:09
9987,2022,996388,10/14/2022 08:53:10
9992,2022,999652,10/14/2022 08:53:11
9983,2022,994477,10/14/2022 08:53:12
9988,2022,991401,10/14/2022 08:53:13
9990,2022,998208,10/14/2022 08:53:14
9998,2022,999986,10/14/2022 08:53:15
9981,2022,991040,10/14/2022 08:53:16
9980,2022,995986,10/14/2022 08:53:17
9998,2022,996152,10/14/2022 08:53:18
9983,2022,992803,10/14/2022 08:53:19
9993,2022,991733,10/14/2022 08:53:20
9987,2022,991735,10/14/2022 08:53:21
9981,2022,998597,10/14/2022 08:53:22
9984,2022,999504,10/14/2022 08:53:23
9982,2022,993856,10/14/2022 08:53:24
9984,2022,991692,10/14/2022 08:53:25
9998,2022,995344,10/14/2022 08:53:26
9994,2022,995541,10/14/2022 08:53:27
9986,2022,991208,10/14/2022 08:53:28
9981,2022,998145,10/14/2022 08:53:29
9980,2022,994794,10/14/2022 08:53:30
9983,2022,995934,10/14/2022 08:53:31
9987,2022,997561,10/14/2022 08:53:32
9980,2022,992356,10/14/2022 08:53:33
9992,2022,992092,10/14/2022 08:53:34
9980,2022,995266,10/14/2022 08:53:35
9987,2022,996041,10/14/2022 08:53:36
9997,2022,992510,10/14/2022 08:53:37
9990,2022,996930,10/14/2022 08:53:38
9985,2022,992413,10/14/2022 08:53:39
9990,2022,994988,10/14/2022 08:53:40
9982,2022,992784,10/14/2022 08:53:41
9988,2022,997395,10/14/2022 08:53:42
9990,2022,994550,10/14/2022 08:53:43
9995,2022,995625,10/14/2022 08:53:44
9995,2022,997385,10/14/2022 08:53:45
9987,2022,993285,10/14/2022 08:53:46
9980,2022,999289,10/14/2022 08:53:47
9995,2022,995488,10/14/2022 08:53:48
9984,2022,995365,10/14/2022 08:53:49
9992,2022,998661,10/14/2022 08:53:50
9988,2022,996002,10/14/2022 08:53:51
9998,2022,999286,10/14/2022 08:53:52
9983,2022,992148,10/14/2022 08:53:53
9985,2022,992069,10/14/2022 08:53:54
9983,2022,996464,10/14/2022 08:53:55
9996,2022,993787,10/14/2022 08:53:56
9985,2022,995621,10/14/2022 08:53:57
9987,2022,995957,10/14/2022 08:53:58
9980,2022,995671,10/14/2022 08:53:59
9985,2022,998807,10/14/2022 08:54:00
9984,2022,998546,10/14/2022 08:54:01
9981,2022,992055,10/14/2022 08:54:02
9994,2022,993693,10/14/2022 08:54:03
9995,2022,996385,10/14/2022 08:54:04
9994,2022,992837,10/14/2022 08:54:05
